record_num,year,date,month,day,month_name,latitude,longitude,weather_disturbance,barangay,location,flood_depth_text,remarks,flood_depth_cm,flood_severity,flood,is_typhoon,is_itcz,is_sw_monsoon,is_ne_monsoon,is_easterlies,is_thunderstorm,is_lpa,time_reported,time_subsided,flood_duration_hours,precipitation,temperature,humidity,wind_speed,wind_direction,temp_max,temp_min,nearest_station,distance_to_nearest_km,is_monsoon_season,temp_range,station_key,station_lat,station_lon,elevation,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,heat_index,barangay_clean,barangay_encoded
,2022.0,2022-09-26,9,26,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,35.0,29.55,86.0,3.0,110.0,33.2,25.9,,,1,7.300000000000004,naia,14.5047,121.004751,21.0,80.05,124.05000000000001,26.683333333333334,17.72142857142857,45.0,45.0,45.0,0.05,2.0,84.66666666666667,91.0,25.413,308.18262870722543,105.89298463137806,35.0,1,30.80611111111111,unknown,14
,2022.0,2022-09-27,9,27,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,13.5,29.55,80.0,2.0,80.0,33.5,25.6,,,1,7.899999999999999,naia,14.5047,121.004751,21.0,93.5,129.05,31.166666666666668,18.435714285714287,45.0,45.0,35.0,45.0,3.0,85.66666666666667,86.0,23.64,213.9318919541223,79.02109259055392,13.5,0,30.64944444444444,unknown,14
,2022.0,2022-10-02,10,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0.5,29.5,74.0,3.0,80.0,32.5,26.5,,,1,6.0,naia,14.5047,121.004751,21.0,0.6,92.65,0.19999999999999998,13.235714285714286,0.5,43.5,0.05,0.05,1.0,71.66666666666667,67.0,21.83,30.004418000004165,11.96122068919085,0.5,0,30.43777777777777,unknown,14
,2022.0,2022-10-05,10,5,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0.0,29.200000000000003,74.0,2.0,100.0,31.6,26.8,,,1,4.800000000000001,naia,14.5047,121.004751,21.0,3.5,4.150000000000015,1.1666666666666667,0.592857142857145,3.5,3.5,0.0,3.5,0.0,78.0,73.0,21.608,0.0,0.0,0.0,0,30.10777777777778,unknown,14
59.0,2022.0,2022-10-19,10,19,SEPTEMBER,14.50275701,121.0125066,Localized,MOONWALK,EXTENSION Fourth Estate,LEVEL,LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,,,,16.111053551172805,28.587885359888425,83.04643075798349,1.9971889030401757,60.713827995209805,31.979681004039794,25.19608971573706,naia,0.8624015947844429,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.74121842057144,235.828997446361,81.1817230674405,,0,29.670664032335722,moonwalk,9
60.0,2022.0,2022-10-19,10,19,October,14.46109681,121.0273484,Localized,ANTONIO,"Main Road Sunrise, Infornt of",Level,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,,,,18.644731170889504,28.39165657532241,83.80416529766846,1.9414586287140279,75.51657762083728,31.654979617019315,25.128333533625504,naia,5.424605762686696,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.793390807129548,249.55281178725053,84.54493526071559,,0,29.474597660071545,antonio,2
61.0,2022.0,2022-10-19,10,19,October,14.4628343,121.0340127,Localized,ANTONIO,Brgy Hall Area 2 Lupang Hinirang,Level,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,,,,18.921518882380074,28.379573636764007,83.85175442600637,1.93635112142851,76.96062343885133,31.635712090516986,25.123435183011022,naia,5.621036263250062,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.796770393046998,250.86772068051397,84.90602254985966,,0,29.462549032675017,antonio,2
63.0,2022.0,2022-10-19,10,19,October,14.4695062,121.0240106,Localized,ANTONIO,San Antonio Evacom,Level,NOT PASSABLE TO LIGHT VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,17.972317592850484,28.437106997137846,83.62799956051174,1.9555541434932455,71.7106758401145,31.729672310509095,25.144541683766597,naia,4.428745274455938,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.781383714588692,246.11560942242608,83.68986410761983,,0,29.519993240931665,antonio,2
64.0,2022.0,2022-10-19,10,19,October,14.47513822,121.0011419,Localized,DIONISIO,Intersection,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,17.071854916148343,28.489292648165005,83.4247382254982,1.973520206336548,66.77458107031183,31.814661507325276,25.163923789004727,naia,3.310004162070957,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.76711781402776,241.4608708613017,82.45814801904727,,0,29.572090077758403,dionisio,4
65.0,2022.0,2022-10-19,10,19,October,14.47868124,120.9983019,Localized,DIONISIO,PNHS Footbridge Infront of PERU,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,16.884297915394317,28.503817941439266,83.36864895538879,1.977645604038423,65.6788108861495,31.838696578586486,25.16893930429204,naia,2.9752952163678863,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.76324791848163,240.42877390891096,82.20281946814596,,0,29.58660334719612,dionisio,4
67.0,2022.0,2022-10-19,10,19,October,14.46784745,121.0142414,Localized,SAN ISIDRO,ENTRANCE,Level,SUBSIDED,48,2,1,0,0,0,0,0,0,0,,,,17.703902157316243,28.44862909830307,83.58258481487373,1.9604866778735157,70.31392382098005,31.74801861434915,25.149239582256985,naia,4.223273823194842,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.77809954475801,244.79100530046514,83.31841533518138,,0,29.53148172274396,san isidro,11
66.0,2022.0,2022-10-19,10,19,October,14.46917885,121.0112578,Localized,SAN ISIDRO,Base GREENHEIGHTS,Level,SUBSIDED,48,2,1,0,0,0,0,0,0,0,,,,17.545880051318438,28.458479606263715,83.54430952971498,1.9637121380882925,69.43487769288652,31.764132929075007,25.15282628345242,naia,4.011411521080157,1,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4.0,79.33333333333333,77.0,23.77544028970777,243.97007480531957,83.10580861185204,,0,29.541317871277087,san isidro,11
83.0,2022.0,2022-10-29,10,29,October,14.48,121.02,STS PAENG,MOONWALK,HAISE 2,Level,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,moonwalk,9
84.0,2022.0,2022-10-29,10,29,October,14.50724103,121.0344902,STS PAENG,MERVILLE,SITIO WELLA,LEVEL,LIGHT VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,,,,174.18438196877688,25.812691276751885,92.90914552254976,6.882923722555586,322.1667135489271,27.39953224258245,24.22585031092132,naia,3.213875294750586,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.98235090160392,479.9536902321759,133.34420808007627,,1,26.875476981960315,merville,8
68.0,2022.0,2022-10-29,10,29,October,14.46833371,121.0020815,Surface Windflow,SAN ISIDRO,SAV 12 CANAYNAY,Level,NOT PASSABLE TO LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,174.22054797563442,25.807995495647635,92.87938265443579,6.892381976819282,322.2390226128377,27.405753821169938,24.21023717012534,naia,4.053947049027114,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.97030689184212,479.8191125871784,133.32527782239885,,1,26.86953448118934,san isidro,11
70.0,2022.0,2022-10-29,10,29,October,14.48719596,120.9873111,STS PAENG,DIONISIO,DE PADUA TRAMO 1 DIAMOND ST.,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,175.70713330671762,25.839969399004282,92.90345795531222,6.941082092977497,321.42918572488526,27.40823461984496,24.271704178163606,naia,2.704311680398423,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.006225106269486,480.72836236679706,133.70876010628825,,1,26.905334407737858,dionisio,4
69.0,2022.0,2022-10-29,10,29,October,14.47513822,121.0011419,STS PAENG,DIONISIO,AVE. IN FRONT OF SAN ANTONIO,Level,TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,175.1593433803592,25.82989165462072,92.90403582668178,6.920560619009644,321.69895290199287,27.405402111420987,24.254381197820454,naia,3.310004162070957,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.99701179680192,480.4429038722501,133.5764161677842,,1,26.894263977779488,dionisio,4
75.0,2022.0,2022-10-29,10,29,October,14.46521569,121.0199061,STS PAENG,ANTONIO,ST. COR SAN ANTONIO AVE. NUESTRA SEÑORA DE LA,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,173.34799726536215,25.79185309006491,92.87980408589455,6.859830259063277,322.67023597319275,27.401343353559348,24.182362826570476,naia,4.683826125043386,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.95542262017403,479.3576180983996,133.11312814746756,,1,26.85178883909199,antonio,2
82.0,2022.0,2022-10-29,10,29,October,14.49452415,121.0044093,STS PAENG,MOONWALK,GALATIA,Level,TYPE OF VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,177.52841086472273,25.888031174653406,92.98223974561634,6.987310510416461,320.28759489033814,27.4012681104528,24.37479423885401,naia,1.1321006782242022,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.07127121223613,482.089458595814,134.22291146399925,,1,26.960259441032058,moonwalk,9
74.0,2022.0,2022-10-29,10,29,October,14.46565005,121.0206849,STS PAENG,ANTONIO,VICENTE FERRER ST. VALLEY 1 SAN VICENTE,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,173.35671669852684,25.792211904697357,92.88089492691766,6.859857022346863,322.662606855924,27.40116511515997,24.18325869423475,naia,4.66873485470818,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.956037238529902,479.36789299884794,133.11626988804343,,1,26.85221201825884,antonio,2
71.0,2022.0,2022-10-29,10,29,October,14.47279777,120.9980289,STS PAENG,DIONISIO,BERNABE PHASE 3 PNHS MAIN SAN,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,174.74699610190734,25.819466340539112,92.88872823968708,6.909404795943076,321.9497477895119,27.406465932844565,24.232466748233662,naia,3.620433130547814,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.983373922000855,480.14605701062345,133.4619947162938,,1,26.882396434184848,dionisio,4
72.0,2022.0,2022-10-29,10,29,October,14.47868124,120.9983019,STS PAENG,DIONISIO,"DIONISIO (NORTHBOUND) PASCOR DRIVE,",Level,PASSABLE TO ANY TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,175.55753826449947,25.83889845686076,92.91293700253618,6.932936812115269,321.4745958215551,27.40556874119267,24.272228172528852,naia,2.9752952163678863,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.007679445372332,480.69872097465526,133.68133480989758,,1,26.904403879835286,dionisio,4
73.0,2022.0,2022-10-29,10,29,October,14.48,121.02,STS PAENG,STO NIÑO,"SITIO LIBJO SAVTODA TERMINAL, SAN",Level,TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,sto niño,12
80.0,2022.0,2022-10-29,10,29,October,14.47177702,121.0238514,STS PAENG,ANTONIO,ST. VALLEY 1 GAWAD,Level,TYPE OF VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,,,,173.89799106891448,25.804969701052546,92.8958480433919,6.875902307956903,322.3489822712955,27.400812300495605,24.20912710160949,naia,4.198861224376031,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.971745441133095,479.73300747244645,133.2620992559194,,1,26.86663603673526,antonio,2
79.0,2022.0,2022-10-29,10,29,October,14.47154581,121.0299704,STS PAENG,ANTONIO,VALLEY 8 SCHOLASTIC,Level,LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,173.2831750235729,25.79253535826291,92.89026732232618,6.854568079052577,322.6706434637912,27.398897856819318,24.186172859706502,naia,4.578491113114401,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.958755043495916,479.3770765789631,133.10705797303527,,1,26.852812540838826,antonio,2
78.0,2022.0,2022-10-29,10,29,October,14.46953007,121.0240237,STS PAENG,ANTONIO,"VALLEY 1 CREEKDRIVE 2,",Level,NOT PASSABLE TO LIGHT VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,,,,173.60751597598397,25.798502982015396,92.88992900616053,6.866717593462456,322.5109053794304,27.400574178101568,24.196431785929224,naia,4.427060871211338,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.96421110464631,479.54803812104524,133.1858213678355,,1,26.859368093155567,antonio,2
77.0,2022.0,2022-10-29,10,29,October,14.46218759,121.031898,STS PAENG,ANTONIO,"AREA 2 FOURTH ESTATE LOWER BRGY,",Level Below,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,,,,172.04936625457384,25.76597729890907,92.87016960770194,6.814180512940259,323.34312910945033,27.396862467108374,24.135092130709772,naia,5.557708484900847,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.928906818578835,478.6135615197336,132.78694561622464,,1,26.823073901889977,antonio,2
76.0,2022.0,2022-10-29,10,29,October,14.4658054,121.0188268,STS PAENG,ANTONIO,PAZ ST VALLEY 1 BANNER AVE. COR FAME ST,Level Below,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,173.48832069921582,25.79477364125405,92.88153567848701,6.864574686133002,322.59543299497994,27.401687345069895,24.187859937438205,naia,4.582690955256161,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,23.958581882786344,479.44128028289947,133.14895375954538,,1,26.855046659206614,antonio,2
81.0,2022.0,2022-10-29,10,29,October,14.48,121.02,STS PAENG,MOONWALK,KALINGA AYA,Level,LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,1,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2.0,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,moonwalk,9
88.0,2022.0,2022-10-30,10,30,October,14.48,121.02,STS PAENG,DIONISIO,KALAYAAN GATCHALIAN,Level,TYPE OF VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,dionisio,4
85.0,2022.0,2022-10-30,10,30,October,14.4953319,121.0253154,STS PAENG,MERVILLE,SITIO TUYUAN EVACOM,Level,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,6.500226155299469,27.733204283413823,81.94506165586435,3.9786959020251564,127.51250568520639,30.236760006953958,25.229648559873695,naia,2.4466534459245226,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.72599134919027,165.1138231863302,55.880553335507344,,0,28.70175687721389,merville,8
89.0,2022.0,2022-10-30,10,30,October,14.47612495,120.9946395,STS PAENG,DIONISIO,PHASE 2C STO NIÑO ST. BARIO MAGANDA,Level,ALL TYPES OF VEHICLES NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,6.4658924129810025,27.751432641710643,81.88440532178669,3.9817771137787217,125.71620703396425,30.259864263348074,25.243001020073216,naia,3.358702739275959,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.724095586940958,164.61590237042677,55.78995302505831,,0,28.7202242670617,dionisio,4
87.0,2022.0,2022-10-30,10,30,,14.48380721,120.9947401,,DIONISIO,SM SUCAT SITIO,,PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,6.4711319909780745,27.734923330819367,81.91645763609259,3.9900744823601704,127.01990007577332,30.241132890924955,25.228713770713778,naia,2.5609834974853776,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.719466720693404,164.7378075469899,55.776221211864666,,0,28.70290094662151,dionisio,4
100.0,2022.0,2022-10-30,10,30,October,14.50995207,121.0056774,STS PAENG,VITALEZ,URMA DRIVE,Level,ALL TYPES OF VEHICLES Not passable to light,48,2,1,0,0,0,0,0,0,0,,,,6.496762435952164,27.70302391248694,81.99211317714176,3.9994570404759338,129.7327370128814,30.20362420001423,25.202423624959653,naia,0.5924571843910715,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.71429471981694,165.17075489734185,55.80694526897776,,0,28.669787036694338,vitalez,15
108.0,2022.0,2022-10-30,10,30,October,14.50040674,120.9927893,STS PAENG,LA HUERTA,P. Gomez St.,Level Above,-,20,1,1,0,0,0,0,0,0,0,,,,6.4816989680333155,27.71416241023825,81.96028504777254,3.998802735271504,128.70905633254785,30.217240111315817,25.21108470916068,naia,1.373342463391583,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.7146065100339,164.94178712981196,55.773640539269785,,0,28.681208316398354,la huerta,7
107.0,2022.0,2022-10-30,10,30,October,14.49826925,121.0052936,STS PAENG,STO NIÑO,HALIK ALON,Level,-,48,2,1,0,0,0,0,0,0,0,,,,6.497058732507766,27.70356974504542,81.9914690096258,3.998981363311641,129.69550327794076,30.204203657264518,25.202935832826313,naia,0.7174485871697178,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.714563802068987,165.17269774721703,55.80913974696716,,0,28.670370632579086,sto niño,12
106.0,2022.0,2022-10-30,10,30,October,14.49988816,121.0097893,STS PAENG,STO NIÑO,SITIO LIBJO,Level,-,94,3,1,0,0,0,0,0,0,0,,,,6.497220930440763,27.704035577588613,81.99083900667542,3.9986142868438055,129.66259331136348,30.204705880165683,25.20336527501155,naia,0.7618793863831278,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.71477120877276,165.1732024418988,55.81067753852417,,0,28.670866598299558,sto niño,12
105.0,2022.0,2022-10-30,10,30,October,14.47013279,121.0115039,STS PAENG,SAN ISIDRO,COMPOUND PUROK 3,alevel,-,48,2,1,0,0,0,0,0,0,0,,,,6.492535933182509,27.75964580914583,81.89434715560365,3.9651058804764006,125.43326347884373,30.26670088550827,25.252590732783393,naia,3.911849123960001,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.733580708107866,164.9276248825988,55.90535378694126,,0,28.729518343567847,san isidro,11
104.0,2022.0,2022-10-30,10,30,October,14.47467159,121.0046156,STS PAENG,SAN ISIDRO,VILLAGE SILVERIO,Level Above,vehicle,20,1,1,0,0,0,0,0,0,0,,,,6.481357997906364,27.74857272278502,81.90284206432521,3.976971564812495,126.12402076495296,30.255384116474204,25.241761329095844,naia,3.3390386658338786,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.726869692247043,164.82245271284722,55.84162527422689,,0,28.71755976007646,san isidro,11
103.0,2022.0,2022-10-30,10,30,October,14.47055526,121.005368,STS PAENG,SAN ISIDRO,PHASE 2 CLARMEN,Level,- Passable to any type of,20,1,1,0,0,0,0,0,0,0,,,,6.4830186809841885,27.757920425405736,81.8887891845951,3.9702891625487373,125.44370160687218,30.26559731670715,25.25024353410432,naia,3.797302891418437,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.730624939188164,164.8123478376938,55.86659763756301,,0,28.727475296655186,san isidro,11
102.0,2022.0,2022-10-30,10,30,October,14.46953429,121.0069681,STS PAENG,SAN ISIDRO,FELIPE VERAVILLE,N/A Above,-,20,1,1,0,0,0,0,0,0,0,,,,6.485839434024074,27.760171596595885,81.88754739525443,3.9676417412331797,125.31012318060944,30.267851506298513,25.252491686893265,naia,3.9175269418419862,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.732123673166416,164.84071058096654,55.88159075939818,,0,28.72991916046489,san isidro,11
101.0,2022.0,2022-10-30,10,30,October,14.47124782,120.9990647,STS PAENG,SAN ISIDRO,TOP LAND VALLEY 2 SAN,Level,vehicles,20,1,1,0,0,0,0,0,0,0,,,,6.47293919893436,27.758640519652353,81.87867269817431,3.974151653963691,125.26370101275313,30.267250223865933,25.250030815438777,naia,3.7697517465566412,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.728406416548943,164.68162368953207,55.83063136650376,,0,28.72800324762547,san isidro,11
94.0,2022.0,2022-10-30,10,30,October,14.53223104,120.9958087,STS PAENG,BACLARAN,ROAD BAGONG SIKAT,Level,NOT PASSABLE TO LIGHT VEHICLE,20,1,1,0,0,0,0,0,0,0,,,,6.224356383243715,27.827219072372888,81.54478739053627,4.036951778480326,117.01302436258027,30.364305483776473,25.29013266096929,naia,3.209081323518572,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.691646629265232,161.25140426265764,55.027161094364445,,0,28.794721539251945,baclaran,3
99.0,2022.0,2022-10-30,10,30,October,14.5286804,120.9972023,STS PAENG,BACLARAN,SANTIAGO ST,Level,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,,,,6.316953838504138,27.792478558873153,81.68442905675171,4.019431299901323,120.77603106581537,30.31796739369628,25.266989724050024,naia,2.787561978169493,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.702127431535672,162.56786869555899,55.312426826708354,,0,28.76015317346454,baclaran,3
98.0,2022.0,2022-10-30,10,30,October,14.52717665,120.9980516,STS PAENG,BACLARAN,SITIO MALIGAYA,Level,TYPE OF VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,,,,6.350805476680918,27.778942373077246,81.7368669647627,4.013560004384944,122.21439047771813,30.300101397431067,25.257783348723425,naia,2.6012532516599536,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.705637171700243,163.04951107989672,55.41370914301744,,0,28.74663258113155,baclaran,3
97.0,2022.0,2022-10-30,10,30,October,14.48,121.02,STS PAENG,BACLARAN,SILANG STREET,Level,TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,baclaran,3
96.0,2022.0,2022-10-30,10,30,October,14.53147133,120.9969827,STS PAENG,BACLARAN,STREET BAGONG,Level,TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,6.256823782469482,27.81675911307225,81.59089186423712,4.0297093458839095,118.20336380044941,30.349964371806617,25.28355385433788,naia,3.092055256279873,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.695941848082107,161.70843478755353,55.13120979878614,,0,28.784419423056775,baclaran,3
95.0,2022.0,2022-10-30,10,30,October,14.48,121.02,STS PAENG,BACLARAN,TABING ILOG AREA 4 BAGONG ILOG,Level,PASSABLE TO ANY TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,,,,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,baclaran,3
93.0,2022.0,2022-10-30,10,30,October,14.47973091,121.0001216,STS PAENG,DIONISIO,KAYTALISE REDEMPTORIST,Level Half-,ALL TYPES OF VEHICLES,114,3,1,0,0,0,0,0,0,0,,,,6.476806623578495,27.738737562543886,81.91514604109605,3.9852049207457916,126.80476560393979,30.24487626362726,25.23259886146051,naia,2.820813177408554,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.72222738431419,164.79736418063578,55.8049525262674,,0,28.70706235431578,dionisio,4
92.0,2022.0,2022-10-30,10,30,October,14.47866393,120.9983473,STS PAENG,DIONISIO,DIONISIO (NORTHBOUND),Level Above,ALL TYPES OF VEHICLES NOT PASSABLE TO,20,1,1,0,0,0,0,0,0,0,,,,6.4735914936097085,27.742339204419334,81.90631970507137,3.9842833530199844,126.4944533386713,30.249138490200153,25.235539918638512,naia,2.9760308739139063,1,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3.0,84.0,93.0,22.722729042437052,164.7443788847877,55.80026617604422,,0,28.710793694938122,dionisio,4
