temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,year,season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_range,heat_index,elevation,temp_humidity_interaction,humidity_precip_interaction,monsoon_precip_interaction,saturation_risk,latitude,longitude,station
26.950000000000003,75.0,0.2,0,0,1,0,2020,dry,0.2,0.2,0.2,0.2,0.2,0.2,0.05,0.05,1,75.0,74.0,5.300000000000001,29.187518118551175,15,20.212500000000002,13.674116759546598,0.0,0,14.58841,120.967866,Port Area
28.1,65.0,0.0,0,0,1,0,2020,dry,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.05,0,70.0,75.0,6.199999999999999,30.201574858071076,15,18.265,0.0,0.0,0,14.58841,120.967866,Port Area
26.6,65.0,0.0,0,0,1,0,2020,dry,0.2,0.2,0.06666666666666667,0.06666666666666667,0.2,0.2,0.0,0.2,0,68.33333333333333,65.0,8.2,27.8890958392712,15,17.29,0.0,0.0,0,14.58841,120.967866,Port Area
27.4,69.0,0.0,0,0,1,0,2020,dry,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.0,0,66.33333333333333,65.0,6.800000000000001,29.44833931489782,15,18.906,0.0,0.0,0,14.58841,120.967866,Port Area
27.95,65.0,0.0,0,0,1,0,2020,dry,0.0,0.2,0.0,0.04,0.0,0.2,0.0,0.0,0,66.33333333333333,69.0,4.899999999999999,29.94677204765114,15,18.1675,0.0,0.0,0,14.58841,120.967866,Port Area
27.75,63.0,0.0,0,0,1,0,2020,dry,0.0,0.2,0.0,0.03333333333333333,0.0,0.2,0.0,0.0,0,65.66666666666667,65.0,6.5,29.39840597844448,15,17.4825,0.0,0.0,0,14.58841,120.967866,Port Area
27.5,74.0,1.7,0,0,1,0,2020,dry,1.7,1.9,0.5666666666666667,0.2714285714285714,1.7,1.7,0.0,0.0,1,67.33333333333333,63.0,6.200000000000003,30.17194809861116,15,20.35,73.50063120276097,0.0,0,14.58841,120.967866,Port Area
27.9,72.0,0.0,0,0,1,0,2020,dry,1.7,1.7,0.5666666666666667,0.24285714285714285,1.7,1.7,1.7,0.0,0,69.66666666666667,74.0,6.599999999999998,30.732943129464598,15,20.088,0.0,0.0,0,14.58841,120.967866,Port Area
27.25,68.0,0.0,0,0,1,0,2020,dry,1.7,1.7,0.5666666666666667,0.24285714285714285,1.7,1.7,0.0,1.7,0,71.33333333333333,72.0,5.700000000000003,29.09756538406954,15,18.53,0.0,0.0,0,14.58841,120.967866,Port Area
27.0,71.0,1.2,0,0,1,0,2020,dry,1.2,2.9,0.39999999999999997,0.41428571428571426,1.2,1.7,0.0,0.0,1,70.33333333333333,68.0,7.0,28.939056981777714,15,19.17,55.98047258586318,0.0,0,14.58841,120.967866,Port Area
27.25,69.0,0.05,0,0,1,0,2020,dry,1.25,2.9499999999999997,0.4166666666666667,0.4214285714285714,1.2,1.7,1.2,0.0,0,69.33333333333333,71.0,6.5,29.19052257727785,15,18.8025,3.366521327690808,0.0,0,14.58841,120.967866,Port Area
27.0,74.0,0.0,0,0,1,0,2020,dry,1.25,2.9499999999999997,0.4166666666666667,0.4214285714285714,1.2,1.7,0.05,1.2,0,71.33333333333333,69.0,6.0,29.196183019111068,15,19.98,0.0,0.0,0,14.58841,120.967866,Port Area
26.65,76.0,0.0,0,0,1,0,2020,dry,0.05,2.9499999999999997,0.016666666666666666,0.4214285714285714,0.05,1.7,0.0,0.05,0,73.0,74.0,4.300000000000001,28.692496755140592,15,20.253999999999998,0.0,0.0,0,14.58841,120.967866,Port Area
26.9,72.0,0.05,0,0,1,0,2020,dry,0.05,1.3,0.016666666666666666,0.18571428571428572,0.05,1.2,0.0,0.0,0,74.0,76.0,4.599999999999998,28.846579773864416,15,19.368,3.512891820199104,0.0,0,14.58841,120.967866,Port Area
26.75,72.0,0.0,0,0,1,0,2020,dry,0.05,1.3,0.016666666666666666,0.18571428571428572,0.05,1.2,0.05,0.0,0,73.33333333333333,72.0,5.5,28.585768668069502,15,19.26,0.0,0.0,0,14.58841,120.967866,Port Area
27.7,68.0,0.0,0,0,1,0,2020,dry,0.05,1.3,0.016666666666666666,0.18571428571428572,0.05,1.2,0.0,0.05,0,70.66666666666667,72.0,6.0,29.86612564650446,15,18.836,0.0,0.0,0,14.58841,120.967866,Port Area
27.6,77.0,0.0,0,0,1,0,2020,dry,0.0,0.1,0.0,0.014285714285714287,0.0,0.05,0.0,0.0,0,72.33333333333333,68.0,6.199999999999999,30.740437786364605,15,21.252000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
26.9,74.0,0.05,0,0,1,0,2020,dry,0.05,0.1,0.016666666666666666,0.014285714285714287,0.05,0.05,0.0,0.0,0,73.0,77.0,5.199999999999999,29.008934705731015,15,19.906,3.610472148537968,0.0,0,14.58841,120.967866,Port Area
26.65,72.0,0.0,0,0,1,0,2020,dry,0.05,0.1,0.016666666666666666,0.014285714285714287,0.05,0.05,0.05,0.0,0,74.33333333333333,74.0,5.699999999999999,28.41510378558945,15,19.188,0.0,0.0,0,14.58841,120.967866,Port Area
26.75,70.0,0.0,0,0,1,0,2020,dry,0.05,0.1,0.016666666666666666,0.014285714285714287,0.05,0.05,0.0,0.05,0,72.0,72.0,5.100000000000001,28.441879320180462,15,18.725,0.0,0.0,0,14.58841,120.967866,Port Area
27.2,58.0,0.0,0,0,1,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,66.66666666666667,70.0,8.399999999999999,28.181459693315517,15,15.776,0.0,0.0,0,14.58841,120.967866,Port Area
27.5,57.0,0.0,0,0,1,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,61.666666666666664,58.0,6.799999999999997,28.473091561111232,15,15.675,0.0,0.0,0,14.58841,120.967866,Port Area
28.3,56.0,0.0,0,0,1,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,57.0,57.0,7.0,29.42909984605113,15,15.847999999999999,0.0,0.0,0,14.58841,120.967866,Port Area
25.75,80.0,4.2,0,0,1,0,2020,dry,4.2,4.25,1.4000000000000001,0.6071428571428571,4.2,4.2,0.0,0.0,1,64.33333333333333,56.0,4.5,26.46944444444444,15,20.6,131.89269004699054,0.0,0,14.58841,120.967866,Port Area
26.9,85.0,1.2,0,0,1,0,2020,dry,5.4,5.4,1.8,0.7714285714285715,4.2,4.2,4.2,0.0,2,73.66666666666667,80.0,4.800000000000001,29.97311158491559,15,22.865,67.01887563096297,0.0,0,14.58841,120.967866,Port Area
27.9,76.0,0.0,0,0,1,0,2020,dry,5.4,5.4,1.8,0.7714285714285715,4.2,4.2,1.2,4.2,0,80.33333333333333,85.0,6.199999999999999,31.27525155801561,15,21.204,0.0,0.0,0,14.58841,120.967866,Port Area
27.75,76.0,0.0,0,0,1,0,2020,dry,1.2,5.4,0.39999999999999997,0.7714285714285715,1.2,4.2,0.0,1.2,0,79.0,76.0,7.5,30.943030487180653,15,21.09,0.0,0.0,0,14.58841,120.967866,Port Area
27.0,75.0,0.0,0,0,1,0,2020,dry,0.0,5.4,0.0,0.7714285714285715,0.0,4.2,0.0,0.0,0,75.66666666666667,76.0,6.399999999999999,29.284096955111167,15,20.25,0.0,0.0,0,14.58841,120.967866,Port Area
26.55,72.0,0.0,0,0,1,0,2020,dry,0.0,5.4,0.0,0.7714285714285715,0.0,4.2,0.0,0.0,0,74.33333333333333,75.0,6.899999999999999,28.24700625354946,15,19.116,0.0,0.0,0,14.58841,120.967866,Port Area
26.1,65.0,0.0,0,0,1,0,2020,dry,0.0,5.4,0.0,0.7714285714285715,0.0,4.2,0.0,0.0,0,70.66666666666667,72.0,8.2,26.46277777777779,15,16.965,0.0,0.0,0,14.58841,120.967866,Port Area
25.15,66.0,0.0,0,0,1,0,2020,dry,0.0,1.2,0.0,0.17142857142857143,0.0,1.2,0.0,0.0,0,67.66666666666667,65.0,6.300000000000001,25.443888888888882,15,16.599,0.0,0.0,0,14.58841,120.967866,Port Area
26.35,63.0,0.0,0,0,2,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.66666666666667,66.0,7.5,27.454261591084506,15,16.6005,0.0,0.0,0,14.58841,120.967866,Port Area
25.25,68.0,0.05,0,0,2,0,2020,dry,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.0,0.0,0,65.66666666666667,63.0,5.5,25.606111111111108,15,17.17,3.317731163521376,0.0,0,14.58841,120.967866,Port Area
24.1,65.0,0.05,0,0,2,0,2020,dry,0.1,0.1,0.03333333333333333,0.014285714285714287,0.05,0.05,0.05,0.0,0,65.33333333333333,68.0,5.199999999999999,24.262777777777778,15,15.665,3.17136067101308,0.0,0,14.58841,120.967866,Port Area
25.9,61.0,0.0,0,0,2,0,2020,dry,0.1,0.1,0.03333333333333333,0.014285714285714287,0.05,0.05,0.05,0.05,0,64.66666666666667,65.0,6.599999999999998,26.138333333333335,15,15.799,0.0,0.0,0,14.58841,120.967866,Port Area
27.75,66.0,0.0,0,0,2,0,2020,dry,0.05,0.1,0.016666666666666666,0.014285714285714287,0.05,0.05,0.0,0.05,0,64.0,61.0,6.100000000000001,29.72640808773609,15,18.315,0.0,0.0,0,14.58841,120.967866,Port Area
26.95,69.0,0.05,0,0,2,0,2020,dry,0.05,0.15000000000000002,0.016666666666666666,0.021428571428571432,0.05,0.05,0.0,0.0,0,65.33333333333333,66.0,4.899999999999999,28.691527516157848,15,18.5955,3.366521327690808,0.0,0,14.58841,120.967866,Port Area
26.45,86.0,61.3,1,2,2,0,2020,dry,61.349999999999994,61.449999999999996,20.45,8.778571428571428,61.3,61.3,0.05,0.0,1,73.66666666666667,69.0,5.899999999999999,28.946891917509465,15,22.747,355.348682618233,0.0,1,14.58841,120.967866,Port Area
26.35,82.0,4.6,1,1,2,0,2020,dry,65.94999999999999,66.05,21.98333333333333,9.435714285714285,61.3,61.3,61.3,0.05,2,79.0,86.0,5.900000000000002,28.473104612300606,15,21.607000000000003,141.26686101477048,0.0,0,14.58841,120.967866,Port Area
26.6,68.0,0.0,1,1,2,0,2020,dry,65.89999999999999,66.0,21.966666666666665,9.428571428571429,61.3,61.3,4.6,61.3,0,78.66666666666667,82.0,6.199999999999999,28.07431424028454,15,18.088,0.0,0.0,0,14.58841,120.967866,Port Area
26.5,64.0,0.0,0,0,2,0,2020,dry,4.6,65.95,1.5333333333333332,9.421428571428573,4.6,61.3,0.0,4.6,0,71.33333333333333,68.0,5.0,27.697191595055557,15,16.96,0.0,0.0,0,14.58841,120.967866,Port Area
26.8,62.0,0.0,0,0,2,0,2020,dry,0.0,65.95,0.0,9.421428571428573,0.0,61.3,0.0,0.0,0,64.66666666666667,64.0,8.600000000000001,27.964148473457822,15,16.616,0.0,0.0,0,14.58841,120.967866,Port Area
27.35,57.0,0.0,0,0,2,0,2020,dry,0.0,65.95,0.0,9.421428571428573,0.0,61.3,0.0,0.0,0,61.0,62.0,9.3,28.286907128131233,15,15.589500000000001,0.0,0.0,0,14.58841,120.967866,Port Area
26.15,73.0,0.2,0,0,2,0,2020,dry,0.2,66.1,0.06666666666666667,9.442857142857141,0.2,61.3,0.0,0.0,1,64.0,57.0,5.300000000000001,27.644328225695602,15,19.089499999999997,13.30947364595869,0.0,0,14.58841,120.967866,Port Area
27.549999999999997,65.0,0.0,0,0,2,0,2020,dry,0.2,4.8,0.06666666666666667,0.6857142857142857,0.2,4.6,0.2,0.0,0,65.0,73.0,6.699999999999999,29.292888404451066,15,17.9075,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,61.0,0.0,0,0,2,0,2020,dry,0.2,0.2,0.06666666666666667,0.028571428571428574,0.2,0.2,0.0,0.2,0,66.33333333333333,65.0,9.100000000000001,29.637876043695567,15,17.1105,0.0,0.0,0,14.58841,120.967866,Port Area
28.1,66.0,0.0,0,0,2,0,2020,dry,0.0,0.2,0.0,0.028571428571428574,0.0,0.2,0.0,0.0,0,64.0,61.0,7.199999999999999,30.32898858797118,15,18.546000000000003,0.0,0.0,0,14.58841,120.967866,Port Area
27.6,68.0,0.05,0,0,2,0,2020,dry,0.05,0.25,0.016666666666666666,0.03571428571428571,0.05,0.2,0.0,0.0,0,65.0,66.0,5.199999999999999,29.691081049084566,15,18.768,3.317731163521376,0.0,0,14.58841,120.967866,Port Area
27.15,61.0,0.0,0,0,2,0,2020,dry,0.05,0.25,0.016666666666666666,0.03571428571428571,0.05,0.2,0.05,0.0,0,65.0,68.0,8.3,28.350921955215554,15,16.5615,0.0,0.0,0,14.58841,120.967866,Port Area
26.65,61.0,0.0,0,0,2,0,2020,dry,0.05,0.25,0.016666666666666666,0.03571428571428571,0.05,0.2,0.0,0.05,0,63.333333333333336,61.0,7.300000000000001,27.71244271681561,15,16.2565,0.0,0.0,0,14.58841,120.967866,Port Area
26.1,57.0,0.0,0,0,2,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,59.666666666666664,61.0,5.800000000000001,26.2538888888889,15,14.877,0.0,0.0,0,14.58841,120.967866,Port Area
27.9,56.0,0.0,0,0,2,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,58.0,57.0,8.2,28.892426727971074,15,15.623999999999999,0.0,0.0,0,14.58841,120.967866,Port Area
27.700000000000003,56.0,0.0,0,0,2,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,56.333333333333336,56.0,9.000000000000004,28.63612805845109,15,15.512000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
27.8,65.0,0.0,0,0,2,0,2020,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,59.0,56.0,8.0,29.697203661351036,15,18.07,0.0,0.0,0,14.58841,120.967866,Port Area
28.2,66.0,0.5,0,0,2,0,2020,dry,0.5,0.5,0.16666666666666666,0.07142857142857142,0.5,0.5,0.0,0.0,1,62.333333333333336,65.0,7.600000000000001,30.506467281351142,15,18.612000000000002,26.760697135138848,0.0,0,14.58841,120.967866,Port Area
27.9,60.0,0.0,0,0,2,0,2020,dry,0.5,0.5,0.16666666666666666,0.07142857142857142,0.5,0.5,0.5,0.0,0,63.666666666666664,66.0,7.400000000000002,29.303248231437887,15,16.74,0.0,0.0,0,14.58841,120.967866,Port Area
26.5,74.0,0.9,0,0,2,0,2020,dry,1.4,1.4,0.4666666666666666,0.19999999999999998,0.9,0.9,0.0,0.5,1,66.66666666666667,60.0,6.200000000000003,28.28629046061117,15,19.61,47.49718757675721,0.0,0,14.58841,120.967866,Port Area
28.15,57.0,0.0,0,0,2,0,2020,dry,0.9,1.4,0.3,0.19999999999999998,0.9,0.9,0.9,0.0,0,63.666666666666664,74.0,7.300000000000001,29.332994580931185,15,16.0455,0.0,0.0,0,14.58841,120.967866,Port Area
28.549999999999997,58.0,0.0,0,0,2,0,2020,dry,0.9,1.4,0.3,0.19999999999999998,0.9,0.9,0.0,0.9,0,63.0,57.0,7.4999999999999964,30.032027280740547,15,16.558999999999997,0.0,0.0,0,14.58841,120.967866,Port Area
28.55,60.0,0.0,0,0,2,0,2020,dry,0.0,1.4,0.0,0.19999999999999998,0.0,0.9,0.0,0.0,0,58.333333333333336,58.0,7.899999999999999,30.294171572442774,15,17.13,0.0,0.0,0,14.58841,120.967866,Port Area
27.75,63.0,0.0,0,0,3,0,2020,dry,0.0,1.4,0.0,0.19999999999999998,0.0,0.9,0.0,0.0,0,60.333333333333336,60.0,7.5,29.39840597844448,15,17.4825,0.0,0.0,0,14.58841,120.967866,Port Area
28.5,59.0,0.0,0,0,3,0,2020,dry,0.0,0.9,0.0,0.1285714285714286,0.0,0.9,0.0,0.0,0,60.666666666666664,63.0,8.0,30.084385926444497,15,16.815,0.0,0.0,0,14.58841,120.967866,Port Area
28.3,65.0,0.0,0,0,3,0,2020,dry,0.0,0.9,0.0,0.1285714285714286,0.0,0.9,0.0,0.0,0,62.333333333333336,59.0,6.0,30.54945437615106,15,18.395,0.0,0.0,0,14.58841,120.967866,Port Area
27.25,65.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,65.0,6.299999999999997,28.826902984611202,15,17.7125,0.0,0.0,0,14.58841,120.967866,Port Area
28.25,60.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.333333333333336,65.0,6.5,29.82553477240281,15,16.95,0.0,0.0,0,14.58841,120.967866,Port Area
29.0,64.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,60.0,8.200000000000003,31.67252914755559,15,18.56,0.0,0.0,0,14.58841,120.967866,Port Area
29.299999999999997,69.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.33333333333333,64.0,7.9999999999999964,33.194067050657765,15,20.217,0.0,0.0,0,14.58841,120.967866,Port Area
29.599999999999998,74.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.0,69.0,6.399999999999999,34.989489361831104,15,21.903999999999996,0.0,0.0,0,14.58841,120.967866,Port Area
30.950000000000003,70.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.0,74.0,8.500000000000004,37.46471527182051,15,21.665,0.0,0.0,0,14.58841,120.967866,Port Area
28.9,77.0,8.5,0,0,3,0,2020,dry,8.5,8.5,2.8333333333333335,1.2142857142857142,8.5,8.5,0.0,0.0,1,73.66666666666667,70.0,7.799999999999997,33.84550669876464,15,22.252999999999997,173.34946849270014,0.0,0,14.58841,120.967866,Port Area
29.45,66.0,8.5,0,0,3,0,2020,dry,17.0,17.0,5.666666666666667,2.4285714285714284,8.5,8.5,8.5,0.0,2,71.0,77.0,6.899999999999999,32.924182304976256,15,19.437,148.5852587080287,0.0,0,14.58841,120.967866,Port Area
29.549999999999997,56.0,0.0,0,0,3,0,2020,dry,17.0,17.0,5.666666666666667,2.4285714285714284,8.5,8.5,8.5,8.5,0,66.33333333333333,66.0,8.499999999999996,31.313104566176193,15,16.548,0.0,0.0,0,14.58841,120.967866,Port Area
29.6,56.0,0.0,0,0,3,0,2020,dry,8.5,17.0,2.8333333333333335,2.4285714285714284,8.5,8.5,0.0,8.5,0,59.333333333333336,56.0,8.200000000000003,31.394985278471033,15,16.576,0.0,0.0,0,14.58841,120.967866,Port Area
28.9,69.0,1.0,0,0,3,0,2020,dry,1.0,18.0,0.3333333333333333,2.5714285714285716,1.0,8.5,0.0,0.0,1,60.333333333333336,56.0,7.799999999999997,32.33154428329788,15,19.941,47.82715545863623,0.0,0,14.58841,120.967866,Port Area
29.35,66.0,0.0,0,0,3,0,2020,dry,1.0,18.0,0.3333333333333333,2.5714285714285716,1.0,8.5,1.0,0.0,0,63.666666666666664,69.0,6.700000000000003,32.71718785509615,15,19.371000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
27.5,69.0,0.8,0,0,3,0,2020,dry,1.8,18.8,0.6,2.685714285714286,1.0,8.5,0.0,1.0,1,68.0,66.0,4.0,29.623298327777928,15,18.975,40.55727987824621,0.0,0,14.58841,120.967866,Port Area
27.85,66.0,0.0,0,0,3,0,2020,dry,0.8,10.3,0.26666666666666666,1.4714285714285715,0.8,8.5,0.8,0.0,0,67.0,69.0,5.699999999999999,29.89562236929629,15,18.381,0.0,0.0,0,14.58841,120.967866,Port Area
28.45,58.0,0.0,0,0,3,0,2020,dry,0.8,1.8,0.26666666666666666,0.2571428571428572,0.8,1.0,0.0,0.8,0,64.33333333333333,66.0,7.899999999999999,29.881957885940583,15,16.500999999999998,0.0,0.0,0,14.58841,120.967866,Port Area
29.25,63.0,0.0,0,0,3,0,2020,dry,0.0,1.8,0.0,0.2571428571428572,0.0,1.0,0.0,0.0,0,62.333333333333336,58.0,8.5,31.972159000444435,15,18.4275,0.0,0.0,0,14.58841,120.967866,Port Area
29.45,66.0,0.0,0,0,3,0,2020,dry,0.0,1.8,0.0,0.2571428571428572,0.0,1.0,0.0,0.0,0,62.333333333333336,63.0,7.899999999999999,32.924182304976256,15,19.437,0.0,0.0,0,14.58841,120.967866,Port Area
30.650000000000002,61.0,0.0,0,0,3,0,2020,dry,0.0,0.8,0.0,0.1142857142857143,0.0,0.8,0.0,0.0,0,63.333333333333336,66.0,8.100000000000001,34.35018172801555,15,18.6965,0.0,0.0,0,14.58841,120.967866,Port Area
30.65,62.0,0.0,0,0,3,0,2020,dry,0.0,0.8,0.0,0.1142857142857143,0.0,0.8,0.0,0.0,0,63.0,61.0,9.5,34.588822147922826,15,19.003,0.0,0.0,0,14.58841,120.967866,Port Area
30.15,60.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,62.0,8.7,33.12036974236283,15,18.09,0.0,0.0,0,14.58841,120.967866,Port Area
29.8,57.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.666666666666664,60.0,7.600000000000001,31.903381015591112,15,16.986,0.0,0.0,0,14.58841,120.967866,Port Area
29.65,53.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.666666666666664,57.0,8.299999999999997,30.99250707711788,15,15.714499999999997,0.0,0.0,0,14.58841,120.967866,Port Area
29.35,53.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.333333333333336,53.0,7.300000000000001,30.542110904317937,15,15.555500000000002,0.0,0.0,0,14.58841,120.967866,Port Area
30.450000000000003,56.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,53.0,8.3,32.86369893317614,15,17.052000000000003,0.0,0.0,0,14.58841,120.967866,Port Area
30.35,63.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.333333333333336,56.0,7.700000000000003,34.1822261062845,15,19.120500000000003,0.0,0.0,0,14.58841,120.967866,Port Area
30.799999999999997,57.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.666666666666664,63.0,8.2,33.73181616279123,15,17.555999999999997,0.0,0.0,0,14.58841,120.967866,Port Area
30.15,60.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,57.0,8.299999999999997,33.12036974236283,15,18.09,0.0,0.0,0,14.58841,120.967866,Port Area
30.75,54.0,0.0,0,0,3,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,60.0,9.5,32.99392139306953,15,16.605,0.0,0.0,0,14.58841,120.967866,Port Area
30.25,59.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.666666666666664,54.0,7.5,33.10600347644444,15,17.8475,0.0,0.0,0,14.58841,120.967866,Port Area
30.0,54.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.666666666666664,59.0,9.0,31.711497644444403,15,16.2,0.0,0.0,0,14.58841,120.967866,Port Area
29.7,54.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.666666666666664,54.0,8.199999999999996,31.228982446424524,15,16.038,0.0,0.0,0,14.58841,120.967866,Port Area
29.6,57.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,54.0,8.599999999999998,31.5622034370312,15,16.872,0.0,0.0,0,14.58841,120.967866,Port Area
29.5,54.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,57.0,8.0,30.91697367994442,15,15.93,0.0,0.0,0,14.58841,120.967866,Port Area
30.25,56.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.666666666666664,54.0,7.5,32.505078202736115,15,16.94,0.0,0.0,0,14.58841,120.967866,Port Area
30.25,65.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.333333333333336,56.0,7.700000000000003,34.428953524611074,15,19.6625,0.0,0.0,0,14.58841,120.967866,Port Area
27.6,71.0,0.0,0,0,4,0,2020,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,65.0,2.1999999999999993,30.02522023793782,15,19.596,0.0,0.0,0,14.58841,120.967866,Port Area
29.0,70.0,6.5,0,0,4,0,2020,dry,6.5,6.5,2.1666666666666665,0.9285714285714286,6.5,6.5,0.0,0.0,1,68.66666666666667,71.0,7.0,32.7272735315556,15,20.3,141.04321143795852,0.0,0,14.58841,120.967866,Port Area
29.25,65.0,0.05,0,0,4,0,2020,dry,6.55,6.55,2.183333333333333,0.9357142857142857,6.5,6.5,6.5,0.0,0,68.66666666666667,70.0,5.5,32.32896227261114,15,19.0125,3.17136067101308,0.0,0,14.58841,120.967866,Port Area
29.3,65.0,0.05,0,0,4,0,2020,dry,6.6,6.6,2.1999999999999997,0.9428571428571428,6.5,6.5,0.05,6.5,0,66.66666666666667,65.0,5.0,32.42843660975104,15,19.045,3.17136067101308,0.0,0,14.58841,120.967866,Port Area
28.45,74.0,0.0,0,0,4,0,2020,dry,0.1,6.6,0.03333333333333333,0.9428571428571428,0.05,6.5,0.05,0.05,0,68.0,65.0,5.899999999999999,32.207380545016036,15,21.052999999999997,0.0,0.0,0,14.58841,120.967866,Port Area
28.900000000000002,71.0,0.0,0,0,4,0,2020,dry,0.05,6.6,0.016666666666666666,0.9428571428571428,0.05,6.5,0.0,0.05,0,70.0,74.0,6.600000000000001,32.691443959137814,15,20.519000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
28.75,65.0,0.0,0,0,4,0,2020,dry,0.0,6.6,0.0,0.9428571428571428,0.0,6.5,0.0,0.0,0,70.0,71.0,5.5,31.36620704861119,15,18.6875,0.0,0.0,0,14.58841,120.967866,Port Area
29.7,69.0,0.0,0,0,4,0,2020,dry,0.0,6.6,0.0,0.9428571428571428,0.0,6.5,0.0,0.0,0,68.33333333333333,65.0,6.600000000000001,34.096029021857845,15,20.493,0.0,0.0,0,14.58841,120.967866,Port Area
30.35,68.0,3.0,0,0,4,0,2020,dry,3.0,3.1,1.0,0.4428571428571429,3.0,3.0,0.0,0.0,1,67.33333333333333,69.0,8.099999999999998,35.39043194890956,15,20.638,94.26801655615256,0.0,0,14.58841,120.967866,Port Area
29.95,66.0,8.1,0,0,4,0,2020,dry,11.1,11.15,3.6999999999999997,1.592857142857143,8.1,8.1,3.0,0.0,2,67.66666666666667,68.0,6.100000000000001,33.994573462176305,15,19.767,145.74611129250508,0.0,0,14.58841,120.967866,Port Area
30.5,65.0,0.0,0,0,4,0,2020,dry,11.1,11.1,3.6999999999999997,1.5857142857142856,8.1,8.1,8.1,3.0,0,66.33333333333333,66.0,7.0,34.99030150511109,15,19.825,0.0,0.0,0,14.58841,120.967866,Port Area
30.9,63.0,0.0,0,0,4,0,2020,dry,8.1,11.1,2.6999999999999997,1.5857142857142856,8.1,8.1,0.0,8.1,0,64.66666666666667,65.0,8.400000000000002,35.38963842228459,15,19.467,0.0,0.0,0,14.58841,120.967866,Port Area
