record_num,year,date,month,day,month_name,latitude,flood_depth_cm,flood_severity,flood_depth_text,location,barangay,weather_disturbance,flood,is_typhoon,is_itcz,is_sw_monsoon,is_ne_monsoon,is_easterlies,is_thunderstorm,is_lpa,precipitation,temperature,humidity,wind_speed,wind_direction,temp_max,temp_min,nearest_station,distance_to_nearest_km,longitude,temp_range,station_key,station_lat,station_lon,elevation,is_monsoon_season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,heat_index,barangay_clean,barangay_encoded
112.0,2024,2024-07-01,7.0,1.0,July,14.469565755511578,48,2,Knee Level,Fame Street,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
113.0,2024,2024-07-01,7.0,1.0,July,14.462976801532227,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
114.0,2024,2024-07-01,7.0,1.0,July,14.494397069737978,20,1,Gutter Level,,San Martin,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,san martin,13
115.0,2024,2024-07-01,7.0,1.0,July,14.47254436265839,94,3,Waist Level,,Porres,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,porres,9
116.0,2024,2024-07-01,7.0,1.0,July,14.491648423298209,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
117.0,2024,2024-07-01,7.0,1.0,July,14.494290827928694,48,2,Knee Level,,Sun Valley,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,sun valley,16
118.0,2024,2024-07-01,7.0,1.0,July,14.470650797505417,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
119.0,2024,2024-07-01,7.0,1.0,July,14.4787316330279,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
120.0,2024,2024-07-01,7.0,1.0,July,14.483677694929094,20,1,Gutter Level,,Sucat,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,sucat,15
121.0,2024,2024-07-01,7.0,1.0,July,14.472979555821,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
122.0,2024,2024-07-01,7.0,1.0,July,14.47571768588381,48,2,Knee Level,,,Southwest,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
123.0,2024,2024-07-28,7.0,28.0,July,14.4811841557345,20,1,Gutter Level,,San Dionisio,Monsoon,1,0,0,0,0,0,0,0,20.097961431653516,27.93409199909421,88.08677091403162,1.9710763619894618,250.57847276021073,30.765291634387353,25.102892363801054,naia,3.19974792175677,121.02,,,,,,,20.6,324.15,6.866666666666667,46.30714285714286,20.5,179.0,0.05,0.05,1,80.66666666666667,80.0,24.606239626156952,268.592104890795,85.1759746712962,,1,29.083100217314453,san dionisio,11
124.0,2024,2024-07-01,7.0,1.0,July,14.48895985291295,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
125.0,2024,2024-07-01,7.0,1.0,July,14.478185227320033,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
126.0,2024,2024-07-01,7.0,1.0,July,14.481804221216493,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
127.0,2024,2024-08-01,8.0,1.0,August,14.46869770438664,48,2,Knee Level,,San Antonio,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,san antonio,10
128.0,2024,2024-08-01,8.0,1.0,August,14.475444108710176,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
129.0,2024,2024-08-01,8.0,1.0,August,14.4787316330279,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
130.0,2024,2024-08-01,8.0,1.0,August,14.472979555821,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
131.0,2024,2024-08-01,8.0,1.0,August,14.483677694929094,20,1,Gutter Level,,San Dionisio,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,san dionisio,11
132.0,2024,2024-08-01,8.0,1.0,August,14.480406954006517,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
133.0,2024,2024-08-01,8.0,1.0,August,14.485660766915188,20,1,Gutter Level,Russia Street,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
134.0,2024,2024-08-01,8.0,1.0,August,14.484016000822844,20,1,Gutter Level,,Don Bosco,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,don bosco,3
135.0,2024,2024-08-04,8.0,4.0,August,14.492423506680684,48,2,Knee Level,,Moonwalk,Thunderstorm,1,1,0,0,0,0,1,0,41.47686108959157,28.723138910408426,84.82645817193676,2.942152723978923,253.63679963768158,32.90289236380105,24.54338545701581,naia,3.19974792175677,121.02,,,,,,,53.0,69.5,17.666666666666668,9.928571428571429,41.5,41.5,2.5,9.0,3,80.33333333333333,78.0,24.364821413504895,318.0109547488619,107.68188399153355,,0,29.865921431494296,moonwalk,8
136.0,2024,2024-08-01,8.0,1.0,August,14.493765497057131,20,1,Gutter Level,,Sto. Niño,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,sto. niño,14
137.0,2024,2024-08-01,8.0,1.0,August,14.492941677832762,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
138.0,2024,2024-08-01,8.0,1.0,August,14.46869770438664,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
139.0,2024,2024-08-01,8.0,1.0,August,14.46258243785841,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
140.0,2024,2024-08-01,8.0,1.0,August,14.465055092761252,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
141.0,2024,2024-08-01,8.0,1.0,August,14.465667936562904,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
142.0,2024,2024-08-01,8.0,1.0,August,14.470734560748626,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
143.0,2024,2024-08-01,8.0,1.0,August,14.47166605113003,48,2,Knee Level,,San Antonio,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,san antonio,10
144.0,2024,2024-08-01,8.0,1.0,August,14.491093902626647,94,3,Waist Level,,Sun Valley,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,sun valley,16
145.0,2024,2024-08-01,8.0,1.0,August,14.491648423298209,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
146.0,2024,2024-08-01,8.0,1.0,August,14.493852915674191,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
147.0,2024,2024-08-01,8.0,1.0,August,14.494521759939726,20,1,Gutter Level,,Sun Valley,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,sun valley,16
148.0,2024,2024-08-01,8.0,1.0,August,14.491567490389132,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
149.0,2024,2024-08-01,8.0,1.0,August,14.488749544111243,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.0014461819005269145,29.947107636198947,81.91322908596838,2.942152723978923,253.92603601778697,33.14049309321475,26.75372217918314,naia,3.19974792175677,121.02,,,,,,,14.5,37.1,4.833333333333333,5.3,14.5,20.5,14.5,0.0,0,81.66666666666667,83.0,24.530642882661173,0.11837585342594908,0.0432776788759395,,0,31.136219381508006,unknown,18
152.0,2024,2024-09-01,9.0,1.0,September,14.505876406012373,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
154.0,2024,2024-09-01,9.0,1.0,September,14.470650797505417,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
155.0,2024,2024-09-01,9.0,1.0,September,14.4751068897091,48,2,Knee Level,,Sucat,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,sucat,15
156.0,2024,2024-09-01,9.0,1.0,September,14.484767601285679,48,2,Knee Level,,Sucat,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,sucat,15
157.0,2024,2024-09-01,9.0,1.0,September,14.484859712588815,48,2,Knee Level,,San Dionisio,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,san dionisio,11
158.0,2024,2024-09-01,9.0,1.0,September,14.4787316330279,48,2,Knee Level,Diamond St.,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
160.0,2024,2024-09-01,9.0,1.0,September,14.4811841557345,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
161.0,2024,2024-09-01,9.0,1.0,September,14.478698809148534,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
162.0,2024,2024-09-01,9.0,1.0,September,14.488640932656116,48,2,Knee Level,,Coastal,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,coastal,2
163.0,2024,2024-09-01,9.0,1.0,September,14.472979555821,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
166.0,2024,2024-09-01,9.0,1.0,September,14.467307570585012,48,2,Knee Level,,San Isidro,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,san isidro,12
167.0,2024,2024-09-01,9.0,1.0,September,14.470007344293688,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
168.0,2024,2024-09-01,9.0,1.0,September,14.465512646376936,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
169.0,2024,2024-09-01,9.0,1.0,September,14.47129373151303,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
171.0,2024,2024-09-01,9.0,1.0,September,14.469766203556002,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
172.0,2024,2024-09-01,9.0,1.0,September,14.467611950920887,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
176.0,2024,2024-09-01,9.0,1.0,September,14.508453859568545,20,1,Gutter Level,Pascor Drive,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
177.0,2024,2024-09-01,9.0,1.0,September,14.516521188074677,48,2,Knee Level,,Tambo,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,tambo,17
178.0,2024,2024-09-01,9.0,1.0,September,14.454050846261849,48,2,Knee Level,Teoville Ave,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
179.0,2024,2024-09-01,9.0,1.0,September,14.451665154992883,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,65.58349961264825,28.402892363801055,87.88430544795784,3.9132290859683847,245.66145429841924,32.48553818099473,24.320246546607375,naia,3.19974792175677,121.02,,,,,,,84.0,185.0,28.0,26.428571428571427,66.0,66.0,12.5,5.5,15,83.0,78.0,24.961684681057612,368.97845923124606,119.24831639378634,,1,29.593494020211168,unknown,18
